date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:03	223314/223314	---M-Z	200	added ('OK')	text/html	etag:%221603117209-1%22	http://kgd.gov.kz/ru	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru.html	(from )
20:28:03	1074/1074	---M-Z	200	added ('OK')	text/plain	etag:W/%225f3e859a-a8d%22	http://kgd.gov.kz/robots.txt		(from )
20:28:04	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20Oct%202020%2014:28:04%20GMT	http://kgd.gov.kz/sites/all/themes/KGD17/images/logo_social.jpg	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/images/logo_social.jpg	(from http://kgd.gov.kz/ru)
20:28:04	5428/5428	---M-Z	200	added ('OK')	text/css	etag:W/%225ae04b2c-1534%22	http://kgd.gov.kz/modules/system/system.base.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/system/system.base73e1.css	(from http://kgd.gov.kz/ru)
20:28:04	2035/2035	---M-Z	200	added ('OK')	text/css	etag:W/%225ae04b2c-7f3%22	http://kgd.gov.kz/modules/system/system.menus.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/system/system.menus73e1.css	(from http://kgd.gov.kz/ru)
20:28:04	57502/57502	---M-Z	200	added ('OK')	application/rss+xml	etag:%221603117228-1%22	http://kgd.gov.kz/ru/rss.xml	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/rss.xml	(from http://kgd.gov.kz/ru)
20:28:05	961/961	---M--	200	added ('OK')	text/css	etag:%225ae04b2c-3c1%22	http://kgd.gov.kz/modules/system/system.messages.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/system/system.messages73e1.css	(from http://kgd.gov.kz/ru)
20:28:05	3711/3711	---M-Z	200	added ('OK')	text/css	etag:W/%225ae04b2c-e7f%22	http://kgd.gov.kz/modules/system/system.theme.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/system/system.theme73e1.css	(from http://kgd.gov.kz/ru)
20:28:05	122/122	---M--	200	added ('OK')	text/css	etag:%225d552549-7a%22	http://kgd.gov.kz/sites/all/modules/colorbox_node/colorbox_node.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/colorbox_node/colorbox_node73e1.css	(from http://kgd.gov.kz/ru)
20:28:05	184/184	---M--	200	added ('OK')	text/css	etag:%225ae04b2c-b8%22	http://kgd.gov.kz/modules/comment/comment.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/comment/comment73e1.css	(from http://kgd.gov.kz/ru)
20:28:05	550/550	---M--	200	added ('OK')	text/css	etag:%225ae04b2c-226%22	http://kgd.gov.kz/modules/field/theme/field.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/field/theme/field73e1.css	(from http://kgd.gov.kz/ru)
20:28:06	144/144	---M--	200	added ('OK')	text/css	etag:%225ae04b2c-90%22	http://kgd.gov.kz/modules/node/node.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/node/node73e1.css	(from http://kgd.gov.kz/ru)
20:28:06	564/564	---M--	200	added ('OK')	text/css	etag:%225ae04b2c-234%22	http://kgd.gov.kz/modules/search/search.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/search/search73e1.css	(from http://kgd.gov.kz/ru)
20:28:06	1827/1827	---M-Z	200	added ('OK')	text/css	etag:W/%225ae04b2c-723%22	http://kgd.gov.kz/modules/user/user.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/user/user73e1.css	(from http://kgd.gov.kz/ru)
20:28:06	1056/1056	---M--	200	added ('OK')	text/css	etag:%225ae04b2c-420%22	http://kgd.gov.kz/modules/forum/forum.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/forum/forum73e1.css	(from http://kgd.gov.kz/ru)
20:28:06	707/707	---M--	200	added ('OK')	text/css	etag:%225d55254b-2c3%22	http://kgd.gov.kz/sites/all/modules/views/css/views.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/views/css/views73e1.css	(from http://kgd.gov.kz/ru)
20:28:07	431/431	---M--	200	added ('OK')	text/css	etag:%225d552549-1af%22	http://kgd.gov.kz/sites/all/modules/ckeditor/css/ckeditor.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/ckeditor/css/ckeditor73e1.css	(from http://kgd.gov.kz/ru)
20:28:07	5412/5412	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-1524%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/footable.core.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/footable.core73e1.css	(from http://kgd.gov.kz/ru)
20:28:07	1531/1531	---M-Z	200	added ('OK')	text/css	etag:W/%225d552549-5fb%22	http://kgd.gov.kz/sites/all/modules/cctags/cctags.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/cctags/cctags73e1.css	(from http://kgd.gov.kz/ru)
20:28:07	4769/4769	---M-Z	200	added ('OK')	text/css	etag:W/%225d552549-12a1%22	http://kgd.gov.kz/sites/all/modules/colorbox/styles/default/colorbox_style.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/colorbox/styles/default/colorbox_style73e1.css	(from http://kgd.gov.kz/ru)
20:28:08	509/509	---M--	200	added ('OK')	text/css	etag:%225d552549-1fd%22	http://kgd.gov.kz/sites/all/modules/ctools/css/ctools.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/ctools/css/ctools73e1.css	(from http://kgd.gov.kz/ru)
20:28:08	1092/1092	---M--	200	added ('OK')	text/css	etag:%225d55254a-444%22	http://kgd.gov.kz/sites/all/modules/payment_forms/payment_forms.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/payment_forms/payment_forms73e1.css	(from http://kgd.gov.kz/ru)
20:28:08	875/875	---M--	200	added ('OK')	text/css	etag:%225ae04b2c-36b%22	http://kgd.gov.kz/modules/locale/locale.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/modules/locale/locale73e1.css	(from http://kgd.gov.kz/ru)
20:28:08	1420/1420	---M-Z	200	added ('OK')	text/css	etag:W/%225eaaec8c-58c%22	http://kgd.gov.kz/sites/all/modules/tax_audit/css/j.tax_audit.start.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/tax_audit/css/j.tax_audit.start73e1.css	(from http://kgd.gov.kz/ru)
20:28:08	5703/5703	---M-Z	200	added ('OK')	text/css	etag:W/%225d552549-1647%22	http://kgd.gov.kz/sites/all/modules/calen/css/calen.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/modules/calen/css/calen73e1.css	(from http://kgd.gov.kz/ru)
20:28:09	988/988	---M--	200	added ('OK')	text/css	etag:%225d552549-3dc%22	http://kgd.gov.kz/sites/all/libraries/smartmenus/css/sm-core-css.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/libraries/smartmenus/css/sm-core-css73e1.css	(from http://kgd.gov.kz/ru)
20:28:09	11334/11334	---M-Z	200	added ('OK')	text/css	etag:W/%225d552549-2c46%22	http://kgd.gov.kz/sites/all/libraries/smartmenus/css/sm-kgd/sm-kgd.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/libraries/smartmenus/css/sm-kgd/sm-kgd73e1.css	(from http://kgd.gov.kz/ru)
20:28:10	137527/137527	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-21937%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/bootstrap.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/bootstrap73e1.css	(from http://kgd.gov.kz/ru)
20:28:10	35134/35134	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-893e%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/font-awesome.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/font-awesome73e1.css	(from http://kgd.gov.kz/ru)
20:28:11	11051/11051	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-2b2b%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/simple-line-icons.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/simple-line-icons73e1.css	(from http://kgd.gov.kz/ru)
20:28:11	81456/81456	---M-Z	200	added ('OK')	text/css	etag:W/%225e934d79-13e30%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/app.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/app73e1.css	(from http://kgd.gov.kz/ru)
20:28:11	4097/4097	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-1001%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/flexslider.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/flexslider73e1.css	(from http://kgd.gov.kz/ru)
20:28:11	24211/24211	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-5e93%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/datepicker.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/datepicker73e1.css	(from http://kgd.gov.kz/ru)
20:28:12	80624/80624	---M-Z	200	added ('OK')	text/css	etag:W/%225e6a4b54-13af0%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/kgd17.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/kgd1773e1.css	(from http://kgd.gov.kz/ru)
20:28:12	1476/1476	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-5c4%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/owl.carousel.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/owl.carousel73e1.css	(from http://kgd.gov.kz/ru)
20:28:12	1665/1665	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-681%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/owl.theme.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/owl.theme73e1.css	(from http://kgd.gov.kz/ru)
20:28:13	81456/81456	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-13e30%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/special.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/special73e1.css	(from http://kgd.gov.kz/ru)
20:28:13	2962/2962	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-b92%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/jquery.navgoco.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/jquery.navgoco73e1.css	(from http://kgd.gov.kz/ru)
20:28:13	14366/14366	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-381e%22	http://kgd.gov.kz/sites/all/themes/KGD17/css/jquery.dataTables.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/css/jquery.dataTables73e1.css	(from http://kgd.gov.kz/ru)
20:28:13	26759/26759	---M-Z	200	added ('OK')	text/css	etag:W/%225d55254b-6887%22	http://kgd.gov.kz/sites/all/themes/KGD17/style.css?qi91hl	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/all/themes/KGD17/style73e1.css	(from http://kgd.gov.kz/ru)
20:28:15	3580/3580	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e85d53a-dfc%22	http://kgd.gov.kz/sites/default/files/advagg_js/js__0BLiKGMq6ltLHdFnULA09l4oeJRFJqujRKfo_ka1H2M__VZq7dwkTjN_yzboliiXzKkblH3SFDmh0AVSmuD6eiTw__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/default/files/advagg_js/js__0BLiKGMq6ltLHdFnULA09l4oeJRFJqujRKfo_ka1H2M__VZq7dwkTjN_yzboliiXzKkblH3SFDmh0AVSmuD6eiTw__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	(from http://kgd.gov.kz/ru)
20:28:17	56980/56980	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e934fa1-de94%22	http://kgd.gov.kz/sites/default/files/advagg_js/js__kgBzEew375opErticaz0339aAXuAnDgK4WnFDvdZJTQ__q2RlwAY16ZoDPR8qo8jEDHi9AlWhUuqwDMfKJJ7KwO4__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/default/files/advagg_js/js__kgBzEew375opErticaz0339aAXuAnDgK4WnFDvdZJTQ__q2RlwAY16ZoDPR8qo8jEDHi9AlWhUuqwDMfKJJ7KwO4__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	(from http://kgd.gov.kz/ru)
20:28:23	115633/115633	---M-Z	200	added ('OK')	text/html	etag:%221603117696-1%22	http://kgd.gov.kz/ru/apoll	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/apoll.html	(from http://kgd.gov.kz/ru)
20:28:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2014:28:24%20GMT	http://kgd.gov.kz/ru/node	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/node	(from http://kgd.gov.kz/ru)
20:28:24	265211/265211	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f55c252-40bfb%22	http://kgd.gov.kz/sites/default/files/advagg_js/js__hnDSI4mwQNM8Xx0hkevHhsxyBDfP18lzngtZEoqLz_s__nBT_YXgsVkPCoYlI95iQ1uUCIsd1U_YrZGdsXV_nl8M__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/default/files/advagg_js/js__hnDSI4mwQNM8Xx0hkevHhsxyBDfP18lzngtZEoqLz_s__nBT_YXgsVkPCoYlI95iQ1uUCIsd1U_YrZGdsXV_nl8M__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	(from http://kgd.gov.kz/ru)
20:28:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2014:28:24%20GMT	http://kgd.gov.kz/en/node	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en/node	(from http://kgd.gov.kz/ru)
20:28:31	1309395/1309395	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ec21168-13fad3%22	http://kgd.gov.kz/sites/default/files/advagg_js/js__DG61tWB-FuZjolWiVhoh4Axx2ZGvhiVFRNRy878a2t0__GRSs0_x8EJvJkkX8iSOoCPdg1odu0-_IllpGX6dLW50__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/sites/default/files/advagg_js/js__DG61tWB-FuZjolWiVhoh4Axx2ZGvhiVFRNRy878a2t0__GRSs0_x8EJvJkkX8iSOoCPdg1odu0-_IllpGX6dLW50__iFQX4H3jw4qSn9BeERFJlBuZNBASR3Or1rI0CUFuY7Q.js	(from http://kgd.gov.kz/ru)
20:28:33	207152/207152	---M-Z	200	added ('OK')	text/html	etag:%221603117705-1%22	http://kgd.gov.kz/en	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/en.html	(from http://kgd.gov.kz/ru)
20:28:43	255507/255507	---M-Z	200	added ('OK')	text/html	etag:%221603117714-1%22	http://kgd.gov.kz/ru/sitemap	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/sitemap.html	(from http://kgd.gov.kz/ru)
20:28:44	113924/113924	---M-Z	403	error ('Forbidden')	text/html	etag:%221603117218-1%22	http://kgd.gov.kz/ru/user/register	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/user/register.32.delayed	(from http://kgd.gov.kz/ru)
20:28:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2014:28:45%20GMT	http://kgd.gov.kz/ru/node	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/node	(from http://kgd.gov.kz/ru)
20:28:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2014:28:46%20GMT	http://kgd.gov.kz/	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/index.html	(from http://kgd.gov.kz/ru)
20:28:54	684648/684648	---M-Z	200	added ('OK')	text/html	etag:%221603117726-1%22	http://kgd.gov.kz/ru/content/polozhenie-o-komitete	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/polozhenie-o-komitete.html	(from http://kgd.gov.kz/ru)
20:29:02	134341/134341	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2014:29:02%20GMT	http://kgd.gov.kz/ru/content/territorialnye-organy	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/territorialnye-organy.html	(from http://kgd.gov.kz/ru)
20:29:13	497885/497885	---M-Z	200	added ('OK')	text/html	etag:%221603117743-1%22	http://kgd.gov.kz/ru/content/strategiya	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/strategiya.html	(from http://kgd.gov.kz/ru)
20:29:17	117182/117182	---M-Z	200	added ('OK')	text/html	etag:%221603117750-1%22	http://kgd.gov.kz/ru/section/kadrovoe-obespechenie	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/kadrovoe-obespechenie.html	(from http://kgd.gov.kz/ru)
20:29:25	126470/126470	---M-Z	200	added ('OK')	text/html	etag:%221603117758-1%22	http://kgd.gov.kz/ru/content/normativnye-pravovye-akty	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/normativnye-pravovye-akty.html	(from http://kgd.gov.kz/ru)
20:29:33	119451/119451	---M-Z	200	added ('OK')	text/html	etag:%221603117765-1%22	http://kgd.gov.kz/ru/content/primernye-testovye-voprosy	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/primernye-testovye-voprosy.html	(from http://kgd.gov.kz/ru)
20:29:41	117956/117956	---M-Z	200	added ('OK')	text/html	etag:%221603117773-1%22	http://kgd.gov.kz/ru/content/informaciya-po-voprosam-kadrovogo-obespecheniya-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/informaciya-po-voprosam-kadrovogo-obespecheniya-1.html	(from http://kgd.gov.kz/ru)
20:29:50	119614/119614	---M-Z	200	added ('OK')	text/html	etag:%221603117781-1%22	http://kgd.gov.kz/ru/content/kvalifikacionnye-trebovaniya-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/kvalifikacionnye-trebovaniya-1.html	(from http://kgd.gov.kz/ru)
20:29:50	124180/124180	---M-Z	200	added ('OK')	text/html	etag:%221603117746-1%22	http://kgd.gov.kz/ru/section/konkursy-na-vakantnye-dolzhnosti	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/konkursy-na-vakantnye-dolzhnosti.html	(from http://kgd.gov.kz/ru)
20:29:58	119090/119090	---M-Z	200	added ('OK')	text/html	etag:%221603117791-1%22	http://kgd.gov.kz/ru/content/kontakty-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/kontakty-1.html	(from http://kgd.gov.kz/ru)
20:30:06	117444/117444	---M-Z	200	added ('OK')	text/html	etag:%221603117799-1%22	http://kgd.gov.kz/ru/section/podvedomstvennye-organizacii	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/podvedomstvennye-organizacii.html	(from http://kgd.gov.kz/ru)
20:30:12	125645/125645	---M-Z	200	added ('OK')	text/html	etag:%221603117807-1%22	http://kgd.gov.kz/ru/section/kinologicheskiy-centr	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/kinologicheskiy-centr.html	(from http://kgd.gov.kz/ru)
20:30:19	158918/158918	---M-Z	200	added ('OK')	text/html	etag:%221603117813-1%22	http://kgd.gov.kz/ru/content/vakansii-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/vakansii-1.html	(from http://kgd.gov.kz/ru)
20:30:20	119447/119447	---M-Z	200	added ('OK')	text/html	etag:%221603117486-1%22	http://kgd.gov.kz/ru/content/grafik-priema-upolnomochennogo-po-etike-1-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/grafik-priema-upolnomochennogo-po-etike-1-1.html	(from http://kgd.gov.kz/ru)
20:30:25	117802/117802	---M-Z	200	added ('OK')	text/html	etag:%221603117820-1%22	http://kgd.gov.kz/ru/content/mezhdunarodnoe-sotrudnichestvo-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/mezhdunarodnoe-sotrudnichestvo-1.html	(from http://kgd.gov.kz/ru)
20:30:33	122871/122871	---M-Z	200	added ('OK')	text/html	etag:%221603117826-1%22	http://kgd.gov.kz/ru/content/professionalnoe-razvitie-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/professionalnoe-razvitie-1.html	(from http://kgd.gov.kz/ru)
20:30:41	116860/116860	---M-Z	200	added ('OK')	text/html	etag:%221603117834-1%22	http://kgd.gov.kz/ru/content/uchebnye-plany-umc-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/uchebnye-plany-umc-1.html	(from http://kgd.gov.kz/ru)
20:30:50	124297/124297	---M-Z	200	added ('OK')	text/html	etag:%221603117842-1%22	http://kgd.gov.kz/ru/section/centralnaya-tamozhennaya-laboratoriya	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/centralnaya-tamozhennaya-laboratoriya.html	(from http://kgd.gov.kz/ru)
20:30:58	118055/118055	---M-Z	200	added ('OK')	text/html	etag:%221603117851-1%22	http://kgd.gov.kz/ru/section/informaciya-o-tekushchey-deyatelnosti	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/informaciya-o-tekushchey-deyatelnosti.html	(from http://kgd.gov.kz/ru)
20:31:07	124942/124942	---M-Z	200	added ('OK')	text/html	etag:%221603117859-1%22	http://kgd.gov.kz/ru/section/poslaniya	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/poslaniya.html	(from http://kgd.gov.kz/ru)
20:31:15	121374/121374	---M-Z	200	added ('OK')	text/html	etag:%221603117868-1%22	http://kgd.gov.kz/ru/content/obshchenacionalnyy-plan-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/obshchenacionalnyy-plan-1.html	(from http://kgd.gov.kz/ru)
20:31:20	120507/120507	---M-Z	200	added ('OK')	text/html	etag:%221603117876-1%22	http://kgd.gov.kz/ru/section/strategicheskiy-plan	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/strategicheskiy-plan.html	(from http://kgd.gov.kz/ru)
20:31:27	118575/118575	---M-Z	200	added ('OK')	text/html	etag:%221603117880-1%22	http://kgd.gov.kz/ru/section/otchety-ob-ispolnenii-strategicheskogo-plana	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/otchety-ob-ispolnenii-strategicheskogo-plana.html	(from http://kgd.gov.kz/ru)
20:31:35	117701/117701	---M-Z	200	added ('OK')	text/html	etag:%221603117888-1%22	http://kgd.gov.kz/ru/content/zelenaya-ekonomika-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/zelenaya-ekonomika-1.html	(from http://kgd.gov.kz/ru)
20:31:44	120450/120450	---M-Z	200	added ('OK')	text/html	etag:%221603117896-1%22	http://kgd.gov.kz/ru/content/ocenka-effektivnosti-deyatelnosti-gosudarstvennogo-organa-po-realizacii-gosudarstvennoy	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/ocenka-effektivnosti-deyatelnosti-gosudarstvennogo-organa-po-realizacii-gosudarstvennoy.html	(from http://kgd.gov.kz/ru)
20:31:51	117423/117423	---M-Z	200	added ('OK')	text/html	etag:%221603117904-1%22	http://kgd.gov.kz/ru/content/plan-raboty-kgd-mf-rk-1	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/content/plan-raboty-kgd-mf-rk-1.html	(from http://kgd.gov.kz/ru)
20:31:57	123269/123269	---M-Z	200	added ('OK')	text/html	etag:%221603117912-1%22	http://kgd.gov.kz/ru/section/gosudarstvennye-zakupki	D:/kbtu/cybersec/webcopy/kgd/kgd.gov.kz_ru/kgd.gov.kz/ru/section/gosudarstvennye-zakupki.html	(from http://kgd.gov.kz/ru)
